qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.01110696792602539,0.015016794204711914,0.014851093292236328,0.015871286392211914,0.014375925064086914,0.016143798828125,0.008916854858398438
0.011131048202514648,0.013837814331054688,0.013924837112426758,0.014173030853271484,0.015130281448364258,0.016026020050048828,0.008816003799438477
0.011441946029663086,0.014699935913085938,0.014482736587524414,0.014033079147338867,0.014587879180908203,0.015919923782348633,0.009234905242919922
0.011536836624145508,0.014873027801513672,0.014584779739379883,0.013895273208618164,0.015528202056884766,0.01641225814819336,0.00859379768371582
0.011295080184936523,0.014983892440795898,0.014405012130737305,0.014240026473999023,0.014712095260620117,0.0168609619140625,0.008549928665161133
0.011397838592529297,0.017113924026489258,0.01502680778503418,0.015376091003417969,0.01562190055847168,0.017173051834106445,0.008610010147094727
0.011364221572875977,0.014405250549316406,0.014488935470581055,0.015456199645996094,0.015229940414428711,0.017235994338989258,0.008809089660644531
0.010754108428955078,0.013983964920043945,0.014580965042114258,0.014941930770874023,0.014790058135986328,0.01746511459350586,0.008771896362304688
0.012537002563476562,0.014158010482788086,0.01444697380065918,0.01486515998840332,0.015674829483032227,0.01750802993774414,0.00855708122253418
0.010832786560058594,0.014765262603759766,0.013757944107055664,0.01580023765563965,0.015304088592529297,0.017503976821899414,0.008687973022460938
0.011070966720581055,0.014415264129638672,0.014326095581054688,0.015736103057861328,0.015452146530151367,0.01741313934326172,0.008786201477050781
0.011078119277954102,0.014577865600585938,0.01407480239868164,0.01565408706665039,0.01559591293334961,0.017276287078857422,0.009309053421020508
0.01059412956237793,0.014667034149169922,0.015039920806884766,0.014391899108886719,0.01605391502380371,0.017249107360839844,0.008638143539428711
0.011053085327148438,0.01407480239868164,0.01666998863220215,0.013944149017333984,0.016018152236938477,0.017457008361816406,0.008727073669433594
0.011419296264648438,0.014072895050048828,0.01508784294128418,0.014307975769042969,0.015232086181640625,0.01737809181213379,0.00863194465637207
0.010990142822265625,0.014631271362304688,0.014841794967651367,0.014007806777954102,0.01567697525024414,0.01725316047668457,0.008708000183105469
0.011061906814575195,0.014556884765625,0.014448165893554688,0.015471935272216797,0.01568317413330078,0.016234159469604492,0.008590936660766602
0.010998964309692383,0.014198064804077148,0.013984918594360352,0.01368403434753418,0.015584945678710938,0.016152143478393555,0.008816957473754883
0.010504961013793945,0.014172792434692383,0.014519929885864258,0.014913082122802734,0.016946077346801758,0.017541885375976562,0.008757352828979492
0.011250972747802734,0.014649152755737305,0.013650894165039062,0.01534414291381836,0.015760183334350586,0.0171051025390625,0.008613109588623047
0.010686397552490234,0.014536142349243164,0.014133930206298828,0.013710975646972656,0.01595902442932129,0.017155885696411133,0.008776187896728516
0.011748790740966797,0.014011859893798828,0.014348745346069336,0.016113996505737305,0.015666961669921875,0.017213821411132812,0.008795022964477539
0.01151728630065918,0.014405965805053711,0.014173030853271484,0.01740431785583496,0.01616215705871582,0.017106056213378906,0.008980035781860352
0.011698007583618164,0.014115095138549805,0.01470494270324707,0.013974905014038086,0.015066862106323242,0.016954898834228516,0.010598897933959961
0.011073112487792969,0.014683723449707031,0.01397085189819336,0.014072895050048828,0.015822887420654297,0.017455101013183594,0.008720159530639648
0.011411905288696289,0.014795064926147461,0.015052080154418945,0.015056848526000977,0.015850067138671875,0.017200946807861328,0.008687973022460938
0.011123895645141602,0.014709949493408203,0.013939857482910156,0.014380693435668945,0.01492619514465332,0.017333984375,0.008967876434326172
0.011250019073486328,0.015441179275512695,0.014382123947143555,0.01528477668762207,0.014707803726196289,0.01689291000366211,0.009315013885498047
0.010911941528320312,0.014786958694458008,0.013896942138671875,0.013592720031738281,0.014847040176391602,0.0156710147857666,0.009382963180541992
0.01104879379272461,0.014293909072875977,0.014451980590820312,0.01449441909790039,0.014165163040161133,0.017241954803466797,0.008720159530639648
0.011082887649536133,0.014504194259643555,0.014302968978881836,0.014037132263183594,0.015206098556518555,0.01627326011657715,0.008646965026855469
0.011069774627685547,0.014653205871582031,0.01459813117980957,0.013962030410766602,0.014193058013916016,0.016455888748168945,0.008638858795166016
0.010818004608154297,0.014889955520629883,0.015500068664550781,0.014723062515258789,0.01470184326171875,0.01612997055053711,0.008708953857421875
0.010991096496582031,0.014793872833251953,0.01438283920288086,0.015183210372924805,0.013931751251220703,0.016049861907958984,0.008741140365600586
0.010841846466064453,0.014640092849731445,0.014219999313354492,0.013195037841796875,0.014614105224609375,0.016354799270629883,0.008665800094604492
0.011104106903076172,0.015146017074584961,0.014127254486083984,0.014097929000854492,0.015829086303710938,0.01641106605529785,0.008548974990844727
0.010867118835449219,0.015002965927124023,0.013631105422973633,0.014962911605834961,0.015368938446044922,0.016100168228149414,0.008688926696777344
0.010833740234375,0.016158103942871094,0.015104055404663086,0.015075206756591797,0.01617908477783203,0.01659679412841797,0.008296966552734375
0.011535167694091797,0.015429019927978516,0.014546871185302734,0.015336990356445312,0.015273094177246094,0.017042160034179688,0.008148908615112305
0.011008024215698242,0.015636920928955078,0.014173269271850586,0.015093088150024414,0.015584945678710938,0.016740083694458008,0.008268117904663086
0.011059999465942383,0.014777898788452148,0.014787912368774414,0.015390872955322266,0.015297889709472656,0.01618671417236328,0.008176326751708984
0.013159990310668945,0.014371156692504883,0.014095067977905273,0.014758110046386719,0.015523195266723633,0.0159451961517334,0.007977962493896484
0.011336803436279297,0.014472246170043945,0.014116764068603516,0.013837814331054688,0.015790939331054688,0.016231775283813477,0.008594989776611328
0.011552095413208008,0.014167070388793945,0.014348983764648438,0.015250921249389648,0.015160799026489258,0.016730070114135742,0.008344888687133789
0.011278867721557617,0.014663219451904297,0.01394796371459961,0.01461029052734375,0.014874935150146484,0.017149925231933594,0.008154869079589844
0.011269807815551758,0.014191865921020508,0.01482701301574707,0.014309167861938477,0.01475214958190918,0.01729297637939453,0.009020090103149414
0.011516809463500977,0.014539003372192383,0.015028953552246094,0.014139890670776367,0.0157318115234375,0.01724410057067871,0.008367061614990234
0.01140594482421875,0.014430046081542969,0.014493227005004883,0.014037847518920898,0.01729416847229004,0.017127037048339844,0.008645057678222656
0.01087188720703125,0.014385223388671875,0.014822006225585938,0.01430201530456543,0.01545572280883789,0.01741790771484375,0.00885915756225586
0.011194229125976562,0.015462875366210938,0.014255046844482422,0.014945030212402344,0.014914751052856445,0.016100168228149414,0.00972127914428711
0.011509895324707031,0.013889074325561523,0.01442098617553711,0.013662099838256836,0.014811277389526367,0.0160830020904541,0.00904393196105957
0.011272907257080078,0.014250040054321289,0.01392984390258789,0.013952016830444336,0.014972209930419922,0.017425060272216797,0.009242057800292969
0.01125192642211914,0.014555931091308594,0.014065265655517578,0.014326095581054688,0.014782905578613281,0.017104148864746094,0.008678913116455078
0.01148676872253418,0.013860940933227539,0.014400005340576172,0.013967752456665039,0.01513814926147461,0.016841888427734375,0.009103059768676758
0.011567115783691406,0.014739036560058594,0.015316963195800781,0.014734029769897461,0.015286922454833984,0.016749143600463867,0.009315013885498047
0.011544942855834961,0.014210939407348633,0.015009880065917969,0.014492034912109375,0.013994932174682617,0.017576932907104492,0.009119987487792969
0.011321067810058594,0.014377117156982422,0.01535487174987793,0.014392852783203125,0.015249252319335938,0.017174959182739258,0.00896596908569336
0.011456966400146484,0.013917922973632812,0.015039920806884766,0.014207124710083008,0.014846086502075195,0.017009973526000977,0.008575916290283203
0.011012792587280273,0.015764951705932617,0.014451980590820312,0.013250112533569336,0.014555931091308594,0.01679205894470215,0.008728981018066406
0.01124715805053711,0.014111995697021484,0.01426386833190918,0.013583183288574219,0.015751123428344727,0.016175031661987305,0.008777856826782227
0.010770082473754883,0.014795064926147461,0.014574289321899414,0.0152740478515625,0.015523910522460938,0.016232013702392578,0.008619070053100586
0.011037111282348633,0.014301300048828125,0.013972997665405273,0.013495206832885742,0.014702081680297852,0.01714801788330078,0.008708953857421875
0.010621070861816406,0.014557123184204102,0.014203786849975586,0.015060901641845703,0.014653921127319336,0.017055988311767578,0.00855112075805664
0.010999679565429688,0.014549970626831055,0.014902830123901367,0.014575719833374023,0.01582622528076172,0.01748824119567871,0.008599042892456055
0.01099705696105957,0.015625,0.014562129974365234,0.014883756637573242,0.015481948852539062,0.017168045043945312,0.008332014083862305
0.011255025863647461,0.014353752136230469,0.014034748077392578,0.014494895935058594,0.015207767486572266,0.018413066864013672,0.008247852325439453
0.011591911315917969,0.014143943786621094,0.014812707901000977,0.01437520980834961,0.014358997344970703,0.01915907859802246,0.00839686393737793
0.011562824249267578,0.014533042907714844,0.014625072479248047,0.014856338500976562,0.014506101608276367,0.017045021057128906,0.008468866348266602
0.010849952697753906,0.014945030212402344,0.014950752258300781,0.015421152114868164,0.015305042266845703,0.017134904861450195,0.008137941360473633
0.010786771774291992,0.01464080810546875,0.01488494873046875,0.014209747314453125,0.01405191421508789,0.017319917678833008,0.008239030838012695
0.011372089385986328,0.014136075973510742,0.01431584358215332,0.01602768898010254,0.014850139617919922,0.017559051513671875,0.008331060409545898
0.012516021728515625,0.014066934585571289,0.01531219482421875,0.01444101333618164,0.01543283462524414,0.016774892807006836,0.00811624526977539
0.010914802551269531,0.014130830764770508,0.014452934265136719,0.016052961349487305,0.015241146087646484,0.017713069915771484,0.008513212203979492
0.010523080825805664,0.015052080154418945,0.014838695526123047,0.014747858047485352,0.015182018280029297,0.017309188842773438,0.008546113967895508
0.011178016662597656,0.014298200607299805,0.01441502571105957,0.016523122787475586,0.014940023422241211,0.017378807067871094,0.008581161499023438
0.011296987533569336,0.014317989349365234,0.014878988265991211,0.014646053314208984,0.01597905158996582,0.017059803009033203,0.008744955062866211
0.011924028396606445,0.015253067016601562,0.01464080810546875,0.014180183410644531,0.01656198501586914,0.01765298843383789,0.00873112678527832
0.011024951934814453,0.014624834060668945,0.013983964920043945,0.015610218048095703,0.01491403579711914,0.017451047897338867,0.008578062057495117
0.011272907257080078,0.014505147933959961,0.015001058578491211,0.01403188705444336,0.015758037567138672,0.017529726028442383,0.008750677108764648
0.011915922164916992,0.01420903205871582,0.015458822250366211,0.01406717300415039,0.015563011169433594,0.017002105712890625,0.008660316467285156
0.011881113052368164,0.014329195022583008,0.014399051666259766,0.015151262283325195,0.015763044357299805,0.017388105392456055,0.008854866027832031
0.012040853500366211,0.014667034149169922,0.013856887817382812,0.014078140258789062,0.015516996383666992,0.0170438289642334,0.008823156356811523
0.0120849609375,0.014492988586425781,0.013778209686279297,0.014311075210571289,0.016278982162475586,0.016776084899902344,0.008671045303344727
0.012660026550292969,0.014367103576660156,0.01554107666015625,0.014820098876953125,0.015787839889526367,0.01668572425842285,0.008726835250854492
0.011042118072509766,0.01404714584350586,0.015037775039672852,0.0143280029296875,0.01601099967956543,0.016258955001831055,0.008871793746948242
0.011070966720581055,0.014850139617919922,0.015111207962036133,0.014050722122192383,0.015670061111450195,0.01609516143798828,0.008694648742675781
0.010890007019042969,0.014537811279296875,0.014443635940551758,0.014760971069335938,0.014713048934936523,0.016558170318603516,0.008894920349121094
0.01125788688659668,0.014712095260620117,0.015413045883178711,0.01578807830810547,0.015280008316040039,0.017293214797973633,0.009808778762817383
0.011188983917236328,0.014627933502197266,0.014636754989624023,0.014133930206298828,0.013997077941894531,0.01687002182006836,0.00920414924621582
0.011202096939086914,0.01415705680847168,0.014820098876953125,0.015526771545410156,0.015469074249267578,0.01613783836364746,0.009280204772949219
0.011612892150878906,0.01442098617553711,0.01585698127746582,0.015247821807861328,0.016044139862060547,0.016129016876220703,0.008593320846557617
0.011427164077758789,0.01464700698852539,0.014061927795410156,0.014419078826904297,0.015100717544555664,0.016161680221557617,0.008955717086791992
0.011564016342163086,0.014546871185302734,0.014297962188720703,0.015031099319458008,0.015111207962036133,0.016262054443359375,0.008742094039916992
0.011084794998168945,0.014492034912109375,0.013981103897094727,0.013330221176147461,0.01578211784362793,0.01638174057006836,0.008560895919799805
0.010827064514160156,0.01790308952331543,0.01460409164428711,0.014268875122070312,0.015227079391479492,0.016301870346069336,0.008666038513183594
0.010944128036499023,0.014053821563720703,0.013977766036987305,0.014425039291381836,0.01544189453125,0.015850067138671875,0.008729934692382812
0.011293888092041016,0.014967918395996094,0.014611959457397461,0.016202211380004883,0.015372991561889648,0.01764988899230957,0.008708953857421875
0.01161503791809082,0.016407012939453125,0.015358924865722656,0.014940977096557617,0.014722108840942383,0.01683807373046875,0.008845090866088867
0.011015892028808594,0.01455998420715332,0.014731884002685547,0.019596099853515625,0.014322996139526367,0.01728510856628418,0.00857686996459961
0.010939836502075195,0.01449894905090332,0.017366647720336914,0.014255046844482422,0.014807939529418945,0.017067909240722656,0.008658885955810547
0.01132512092590332,0.014448881149291992,0.016763925552368164,0.016329050064086914,0.016067028045654297,0.01668715476989746,0.008873939514160156
0.011271953582763672,0.0149688720703125,0.01736903190612793,0.015398979187011719,0.015670061111450195,0.016165733337402344,0.008541107177734375
0.010890960693359375,0.014212846755981445,0.020249128341674805,0.015599966049194336,0.016443252563476562,0.015838146209716797,0.008805036544799805
0.011148214340209961,0.014360189437866211,0.01937723159790039,0.020884990692138672,0.015880823135375977,0.01734137535095215,0.008677005767822266
0.011009931564331055,0.014160871505737305,0.015982866287231445,0.021074295043945312,0.01564788818359375,0.01707005500793457,0.00852513313293457
0.011049985885620117,0.01571178436279297,0.01718926429748535,0.014684200286865234,0.01538991928100586,0.016729116439819336,0.008819818496704102
0.010587215423583984,0.01502084732055664,0.026725053787231445,0.014852762222290039,0.015158891677856445,0.01576995849609375,0.008647918701171875
0.010793924331665039,0.01458883285522461,0.01781606674194336,0.015204906463623047,0.014465808868408203,0.016319990158081055,0.008678197860717773
0.01108694076538086,0.014878988265991211,0.01794600486755371,0.013693094253540039,0.014746904373168945,0.016716957092285156,0.00867009162902832
0.010748147964477539,0.01499485969543457,0.014871835708618164,0.01437687873840332,0.014878273010253906,0.017364978790283203,0.008688926696777344
0.011201143264770508,0.015218973159790039,0.01466822624206543,0.01385498046875,0.014449834823608398,0.017384052276611328,0.008460044860839844
0.010905027389526367,0.01538991928100586,0.01490926742553711,0.013738155364990234,0.014980792999267578,0.017162799835205078,0.008375167846679688
0.010726213455200195,0.015123844146728516,0.015115976333618164,0.013545036315917969,0.015532970428466797,0.017372846603393555,0.008032083511352539
0.010966062545776367,0.014180660247802734,0.014278173446655273,0.014853239059448242,0.015552997589111328,0.017219066619873047,0.00853586196899414
0.011101961135864258,0.015268087387084961,0.014336109161376953,0.013493061065673828,0.014976978302001953,0.016730785369873047,0.008378982543945312
0.010929107666015625,0.016030311584472656,0.01418614387512207,0.014349699020385742,0.015537738800048828,0.017261028289794922,0.008582115173339844
0.011508941650390625,0.01450800895690918,0.014740943908691406,0.013970136642456055,0.015434026718139648,0.01719808578491211,0.009037017822265625
0.010447263717651367,0.014457941055297852,0.01394200325012207,0.013457298278808594,0.01535487174987793,0.016923189163208008,0.008848905563354492
0.010799884796142578,0.013749122619628906,0.013962030410766602,0.01306915283203125,0.014837980270385742,0.017394065856933594,0.008562088012695312
0.01108098030090332,0.01519322395324707,0.014301776885986328,0.014539957046508789,0.015563011169433594,0.016711950302124023,0.00852203369140625
0.011340141296386719,0.014372110366821289,0.014272928237915039,0.014513969421386719,0.014888763427734375,0.016299009323120117,0.008558034896850586
0.01138925552368164,0.014724016189575195,0.014018774032592773,0.012813806533813477,0.014037132263183594,0.01684880256652832,0.008604288101196289
0.011021137237548828,0.014541864395141602,0.015162944793701172,0.015626907348632812,0.014033079147338867,0.01880669593811035,0.008655071258544922
0.011307954788208008,0.01483297348022461,0.016466856002807617,0.014737129211425781,0.015583038330078125,0.01703667640686035,0.008536100387573242
0.011257171630859375,0.014271259307861328,0.01618480682373047,0.015027999877929688,0.014935016632080078,0.017286062240600586,0.008512735366821289
0.01115107536315918,0.014474153518676758,0.015491247177124023,0.014288902282714844,0.014873743057250977,0.017303943634033203,0.008311033248901367
0.010565042495727539,0.014012813568115234,0.015115022659301758,0.015624761581420898,0.015027046203613281,0.01716303825378418,0.00825190544128418
0.011879920959472656,0.014040946960449219,0.01495504379272461,0.013332843780517578,0.015808820724487305,0.017132043838500977,0.008212804794311523
0.01074981689453125,0.013918876647949219,0.01442098617553711,0.015108108520507812,0.014653921127319336,0.017378807067871094,0.008369922637939453
0.011022090911865234,0.014584064483642578,0.014194965362548828,0.014981746673583984,0.015114068984985352,0.016742944717407227,0.00801706314086914
0.01095128059387207,0.014410018920898438,0.014552831649780273,0.014028072357177734,0.014724969863891602,0.01718926429748535,0.008337020874023438
0.011608123779296875,0.013817071914672852,0.014437198638916016,0.013575315475463867,0.01469111442565918,0.017106056213378906,0.008063077926635742
0.011784791946411133,0.014162778854370117,0.014355897903442383,0.014088153839111328,0.014551162719726562,0.016903162002563477,0.008259773254394531
0.011483192443847656,0.014070987701416016,0.014632940292358398,0.014030933380126953,0.014857053756713867,0.018011093139648438,0.008472681045532227
